seqnames1	start1	end1	width1	strand1	seqnames2	start2	end2	width2	strand2	A	T	C
chr14	89960000	89970000	10001	*	chr14	90250000	90260000	10001	*	TRUE	TRUE	TRUE
chr14	89960000	89970000	10001	*	chr14	91280000	91290000	10001	*	FALSE	FALSE	TRUE
chr14	89960000	89970000	10001	*	chr14	91440000	91450000	10001	*	TRUE	TRUE	FALSE
chr14	90260000	90270000	10001	*	chr14	90740000	90750000	10001	*	TRUE	TRUE	TRUE
chr14	90410000	90420000	10001	*	chr14	90740000	90750000	10001	*	TRUE	TRUE	TRUE
chr14	90730000	90740000	10001	*	chr14	91170000	91180000	10001	*	FALSE	TRUE	FALSE
chr14	90730000	90740000	10001	*	chr14	91430000	91440000	10001	*	FALSE	TRUE	FALSE
chr14	90880000	90890000	10001	*	chr14	91280000	91290000	10001	*	FALSE	FALSE	TRUE
chr14	90900000	90910000	10001	*	chr14	91170000	91180000	10001	*	TRUE	FALSE	TRUE
chr14	90910000	90920000	10001	*	chr14	91450000	91460000	10001	*	TRUE	FALSE	FALSE
chr14	91290000	91300000	10001	*	chr14	92000000	92010000	10001	*	FALSE	FALSE	TRUE
chr14	91290000	91300000	10001	*	chr14	92790000	92800000	10001	*	FALSE	FALSE	TRUE
chr14	91430000	91440000	10001	*	chr14	91640000	91650000	10001	*	FALSE	FALSE	TRUE
chr14	91440000	91450000	10001	*	chr14	91960000	91970000	10001	*	FALSE	TRUE	FALSE
chr14	91450000	91460000	10001	*	chr14	92780000	92790000	10001	*	TRUE	TRUE	FALSE
chr14	91460000	91470000	10001	*	chr14	92000000	92010000	10001	*	TRUE	FALSE	FALSE
chr14	91520000	91530000	10001	*	chr14	91960000	91970000	10001	*	FALSE	TRUE	FALSE
chr14	91650000	91660000	10001	*	chr14	92000000	92010000	10001	*	TRUE	FALSE	TRUE
chr14	92020000	92030000	10001	*	chr14	92780000	92790000	10001	*	FALSE	TRUE	FALSE
chr14	92120000	92130000	10001	*	chr14	92680000	92690000	10001	*	FALSE	FALSE	TRUE
chr14	92120000	92130000	10001	*	chr14	92790000	92800000	10001	*	TRUE	FALSE	TRUE
chr14	92130000	92140000	10001	*	chr14	92480000	92490000	10001	*	TRUE	TRUE	FALSE
chr14	92470000	92480000	10001	*	chr14	92710000	92720000	10001	*	FALSE	TRUE	FALSE
chr14	92790000	92800000	10001	*	chr14	93180000	93190000	10001	*	TRUE	TRUE	TRUE
chr14	92790000	92800000	10001	*	chr14	94020000	94030000	10001	*	TRUE	TRUE	FALSE
chr14	92800000	92810000	10001	*	chr14	93620000	93630000	10001	*	FALSE	FALSE	TRUE
chr14	92800000	92810000	10001	*	chr14	94410000	94420000	10001	*	FALSE	FALSE	TRUE
chr14	92950000	92960000	10001	*	chr14	93190000	93200000	10001	*	TRUE	TRUE	FALSE
chr14	93190000	93200000	10001	*	chr14	93620000	93630000	10001	*	FALSE	FALSE	TRUE
chr14	93340000	93350000	10001	*	chr14	93620000	93630000	10001	*	TRUE	FALSE	FALSE
chr14	93340000	93350000	10001	*	chr14	94020000	94030000	10001	*	TRUE	FALSE	FALSE
chr14	93570000	93580000	10001	*	chr14	93900000	93910000	10001	*	FALSE	TRUE	FALSE
chr14	93570000	93580000	10001	*	chr14	94010000	94020000	10001	*	FALSE	TRUE	FALSE
chr14	93630000	93640000	10001	*	chr14	93920000	93930000	10001	*	TRUE	FALSE	TRUE
chr14	93920000	93930000	10001	*	chr14	94130000	94140000	10001	*	FALSE	FALSE	TRUE
chr14	93920000	93930000	10001	*	chr14	94410000	94420000	10001	*	FALSE	FALSE	TRUE
chr14	94020000	94030000	10001	*	chr14	94420000	94430000	10001	*	FALSE	TRUE	FALSE
chr14	94030000	94040000	10001	*	chr14	94490000	94500000	10001	*	TRUE	FALSE	FALSE
chr14	94030000	94040000	10001	*	chr14	95540000	95550000	10001	*	TRUE	TRUE	FALSE
chr14	94140000	94150000	10001	*	chr14	94490000	94500000	10001	*	TRUE	FALSE	FALSE
chr14	94150000	94160000	10001	*	chr14	94420000	94430000	10001	*	FALSE	TRUE	TRUE
chr14	94420000	94430000	10001	*	chr14	95540000	95550000	10001	*	FALSE	FALSE	TRUE
chr14	94430000	94440000	10001	*	chr14	94680000	94690000	10001	*	FALSE	TRUE	TRUE
chr14	94690000	94700000	10001	*	chr14	95090000	95100000	10001	*	TRUE	TRUE	TRUE
chr14	94690000	94700000	10001	*	chr14	95540000	95550000	10001	*	TRUE	TRUE	FALSE
chr14	95090000	95100000	10001	*	chr14	95540000	95550000	10001	*	FALSE	FALSE	TRUE
chr14	95100000	95110000	10001	*	chr14	95430000	95440000	10001	*	TRUE	TRUE	TRUE
chr14	95550000	95560000	10001	*	chr14	95780000	95790000	10001	*	TRUE	TRUE	TRUE
chr14	95550000	95560000	10001	*	chr14	95990000	96000000	10001	*	TRUE	TRUE	TRUE
chr14	95550000	95560000	10001	*	chr14	96270000	96280000	10001	*	FALSE	FALSE	TRUE
chr14	95550000	95560000	10001	*	chr14	96550000	96560000	10001	*	TRUE	TRUE	FALSE
chr14	95790000	95800000	10001	*	chr14	95980000	95990000	10001	*	TRUE	TRUE	TRUE
chr14	96000000	96010000	10001	*	chr14	96270000	96280000	10001	*	FALSE	FALSE	TRUE
chr14	96300000	96310000	10001	*	chr14	96530000	96540000	10001	*	TRUE	TRUE	TRUE
chr14	96560000	96570000	10001	*	chr14	96790000	96800000	10001	*	FALSE	TRUE	FALSE
chr14	96560000	96570000	10001	*	chr14	97160000	97170000	10001	*	TRUE	TRUE	TRUE
chr14	96560000	96570000	10001	*	chr14	99470000	99480000	10001	*	TRUE	TRUE	TRUE
chr14	96570000	96580000	10001	*	chr14	96880000	96890000	10001	*	TRUE	FALSE	TRUE
chr14	96870000	96880000	10001	*	chr14	97160000	97170000	10001	*	TRUE	TRUE	TRUE
chr14	98140000	98150000	10001	*	chr14	99250000	99260000	10001	*	TRUE	FALSE	TRUE
chr14	99240000	99250000	10001	*	chr14	99440000	99450000	10001	*	FALSE	FALSE	TRUE
chr14	99430000	99440000	10001	*	chr14	99930000	99940000	10001	*	TRUE	FALSE	FALSE
chr14	99460000	99470000	10001	*	chr14	100370000	100380000	10001	*	TRUE	TRUE	FALSE
chr14	99480000	99490000	10001	*	chr14	99960000	99970000	10001	*	FALSE	TRUE	FALSE
chr14	99480000	99490000	10001	*	chr14	100200000	100210000	10001	*	FALSE	FALSE	TRUE
chr14	99480000	99490000	10001	*	chr14	101690000	101700000	10001	*	FALSE	FALSE	TRUE
chr14	99660000	99670000	10001	*	chr14	99950000	99960000	10001	*	TRUE	TRUE	FALSE
chr14	99900000	99910000	10001	*	chr14	100200000	100210000	10001	*	FALSE	FALSE	TRUE
chr14	99960000	99970000	10001	*	chr14	100240000	100250000	10001	*	TRUE	TRUE	FALSE
chr14	100380000	100390000	10001	*	chr14	100650000	100660000	10001	*	TRUE	TRUE	TRUE
chr14	100380000	100390000	10001	*	chr14	101690000	101700000	10001	*	TRUE	TRUE	FALSE
chr14	100670000	100680000	10001	*	chr14	101240000	101250000	10001	*	FALSE	FALSE	TRUE
chr14	100670000	100680000	10001	*	chr14	101690000	101700000	10001	*	FALSE	FALSE	TRUE
chr14	100840000	100850000	10001	*	chr14	101240000	101250000	10001	*	FALSE	TRUE	FALSE
chr14	100840000	100850000	10001	*	chr14	101630000	101640000	10001	*	FALSE	TRUE	FALSE
chr14	100920000	100930000	10001	*	chr14	101230000	101240000	10001	*	TRUE	FALSE	FALSE
chr14	100920000	100930000	10001	*	chr14	101620000	101630000	10001	*	TRUE	FALSE	FALSE
chr14	101250000	101260000	10001	*	chr14	101620000	101630000	10001	*	TRUE	TRUE	FALSE
chr14	101250000	101260000	10001	*	chr14	101690000	101700000	10001	*	FALSE	FALSE	TRUE
chr14	101700000	101710000	10001	*	chr14	101950000	101960000	10001	*	TRUE	TRUE	TRUE
chr14	101700000	101710000	10001	*	chr14	102320000	102330000	10001	*	TRUE	FALSE	TRUE
chr14	101700000	101710000	10001	*	chr14	103550000	103560000	10001	*	TRUE	TRUE	TRUE
chr14	101960000	101970000	10001	*	chr14	102320000	102330000	10001	*	TRUE	TRUE	TRUE
chr14	102110000	102120000	10001	*	chr14	102320000	102330000	10001	*	FALSE	TRUE	FALSE
chr14	102330000	102340000	10001	*	chr14	102520000	102530000	10001	*	TRUE	TRUE	TRUE
chr14	102530000	102540000	10001	*	chr14	102940000	102950000	10001	*	TRUE	TRUE	TRUE
chr14	102530000	102540000	10001	*	chr14	103550000	103560000	10001	*	TRUE	TRUE	TRUE
chr14	103070000	103080000	10001	*	chr14	103550000	103560000	10001	*	FALSE	FALSE	TRUE
chr14	103080000	103090000	10001	*	chr14	103330000	103340000	10001	*	TRUE	TRUE	FALSE
chr14	103340000	103350000	10001	*	chr14	103550000	103560000	10001	*	TRUE	TRUE	FALSE
chr14	103560000	103570000	10001	*	chr14	103990000	104000000	10001	*	FALSE	FALSE	TRUE
chr14	103560000	103570000	10001	*	chr14	104630000	104640000	10001	*	TRUE	TRUE	TRUE
chr14	103560000	103570000	10001	*	chr14	105220000	105230000	10001	*	TRUE	TRUE	FALSE
chr14	103560000	103570000	10001	*	chr14	105520000	105530000	10001	*	FALSE	FALSE	TRUE
chr14	103720000	103730000	10001	*	chr14	103990000	104000000	10001	*	FALSE	TRUE	FALSE
chr14	103730000	103740000	10001	*	chr14	103920000	103930000	10001	*	TRUE	FALSE	FALSE
chr14	104080000	104090000	10001	*	chr14	104640000	104650000	10001	*	TRUE	TRUE	FALSE
chr14	104140000	104150000	10001	*	chr14	104620000	104630000	10001	*	FALSE	FALSE	TRUE
chr14	104650000	104660000	10001	*	chr14	104890000	104900000	10001	*	TRUE	FALSE	FALSE
chr14	104650000	104660000	10001	*	chr14	105220000	105230000	10001	*	TRUE	TRUE	FALSE
chr14	104720000	104730000	10001	*	chr14	105050000	105060000	10001	*	FALSE	FALSE	TRUE
chr14	104720000	104730000	10001	*	chr14	105520000	105530000	10001	*	FALSE	FALSE	TRUE
chr14	104840000	104850000	10001	*	chr14	105090000	105100000	10001	*	FALSE	TRUE	FALSE
chr14	104900000	104910000	10001	*	chr14	105090000	105100000	10001	*	TRUE	FALSE	FALSE
chr14	105230000	105240000	10001	*	chr14	105540000	105550000	10001	*	TRUE	FALSE	FALSE
chr14	106430000	106440000	10001	*	chr14	106700000	106710000	10001	*	FALSE	FALSE	TRUE
chr15	23360000	23370000	10001	*	chr15	24290000	24300000	10001	*	FALSE	TRUE	FALSE
chr15	24280000	24290000	10001	*	chr15	24470000	24480000	10001	*	TRUE	FALSE	FALSE
chr15	24280000	24290000	10001	*	chr15	25430000	25440000	10001	*	FALSE	FALSE	TRUE
chr15	24300000	24310000	10001	*	chr15	24510000	24520000	10001	*	FALSE	TRUE	FALSE
chr15	24480000	24490000	10001	*	chr15	24680000	24690000	10001	*	TRUE	FALSE	FALSE
chr15	24500000	24510000	10001	*	chr15	25430000	25440000	10001	*	TRUE	TRUE	FALSE
chr15	24520000	24530000	10001	*	chr15	24750000	24760000	10001	*	FALSE	TRUE	FALSE
chr15	24650000	24660000	10001	*	chr15	25010000	25020000	10001	*	FALSE	FALSE	TRUE
chr15	24760000	24770000	10001	*	chr15	25060000	25070000	10001	*	FALSE	TRUE	FALSE
chr15	25440000	25450000	10001	*	chr15	26980000	26990000	10001	*	FALSE	TRUE	FALSE
chr15	25440000	25450000	10001	*	chr15	27160000	27170000	10001	*	FALSE	FALSE	TRUE
chr15	26070000	26080000	10001	*	chr15	26270000	26280000	10001	*	FALSE	TRUE	FALSE
chr15	26480000	26490000	10001	*	chr15	26870000	26880000	10001	*	TRUE	FALSE	FALSE
chr15	26860000	26870000	10001	*	chr15	27160000	27170000	10001	*	FALSE	FALSE	TRUE
chr15	26990000	27000000	10001	*	chr15	27230000	27240000	10001	*	FALSE	TRUE	FALSE
chr15	27060000	27070000	10001	*	chr15	27260000	27270000	10001	*	TRUE	FALSE	FALSE
chr15	27060000	27070000	10001	*	chr15	28130000	28140000	10001	*	TRUE	FALSE	FALSE
chr15	27170000	27180000	10001	*	chr15	28070000	28080000	10001	*	FALSE	FALSE	TRUE
chr15	27360000	27370000	10001	*	chr15	28100000	28110000	10001	*	TRUE	FALSE	FALSE
chr15	32610000	32620000	10001	*	chr15	33000000	33010000	10001	*	TRUE	FALSE	FALSE
chr15	32610000	32620000	10001	*	chr15	33220000	33230000	10001	*	FALSE	FALSE	TRUE
chr15	32610000	32620000	10001	*	chr15	34030000	34040000	10001	*	TRUE	FALSE	FALSE
chr15	32610000	32620000	10001	*	chr15	34390000	34400000	10001	*	TRUE	FALSE	TRUE
chr15	32970000	32980000	10001	*	chr15	34350000	34360000	10001	*	FALSE	TRUE	FALSE
chr15	33210000	33220000	10001	*	chr15	34030000	34040000	10001	*	TRUE	FALSE	FALSE
chr15	33280000	33290000	10001	*	chr15	33720000	33730000	10001	*	FALSE	FALSE	TRUE
chr15	33730000	33740000	10001	*	chr15	33990000	34000000	10001	*	FALSE	FALSE	TRUE
chr15	34000000	34010000	10001	*	chr15	34380000	34390000	10001	*	FALSE	FALSE	TRUE
chr15	34040000	34050000	10001	*	chr15	34280000	34290000	10001	*	TRUE	FALSE	FALSE
chr15	34580000	34590000	10001	*	chr15	34980000	34990000	10001	*	TRUE	TRUE	TRUE
chr15	34610000	34620000	10001	*	chr15	34920000	34930000	10001	*	FALSE	TRUE	FALSE
chr15	34720000	34730000	10001	*	chr15	34920000	34930000	10001	*	FALSE	TRUE	FALSE
chr15	34970000	34980000	10001	*	chr15	35450000	35460000	10001	*	FALSE	FALSE	TRUE
chr15	34990000	35000000	10001	*	chr15	37130000	37140000	10001	*	TRUE	TRUE	TRUE
chr15	35000000	35010000	10001	*	chr15	35280000	35290000	10001	*	TRUE	TRUE	FALSE
chr15	35000000	35010000	10001	*	chr15	35480000	35490000	10001	*	TRUE	FALSE	FALSE
chr15	35080000	35090000	10001	*	chr15	35290000	35300000	10001	*	FALSE	TRUE	TRUE
chr15	35280000	35290000	10001	*	chr15	35480000	35490000	10001	*	TRUE	FALSE	FALSE
chr15	35460000	35470000	10001	*	chr15	35740000	35750000	10001	*	FALSE	TRUE	TRUE
chr15	35530000	35540000	10001	*	chr15	35740000	35750000	10001	*	FALSE	TRUE	FALSE
chr15	36210000	36220000	10001	*	chr15	36500000	36510000	10001	*	FALSE	TRUE	FALSE
chr15	36210000	36220000	10001	*	chr15	37130000	37140000	10001	*	FALSE	TRUE	FALSE
chr15	36510000	36520000	10001	*	chr15	36820000	36830000	10001	*	TRUE	TRUE	TRUE
chr15	36510000	36520000	10001	*	chr15	37130000	37140000	10001	*	TRUE	FALSE	FALSE
chr15	36870000	36880000	10001	*	chr15	37130000	37140000	10001	*	TRUE	TRUE	TRUE
chr15	37140000	37150000	10001	*	chr15	37410000	37420000	10001	*	FALSE	FALSE	TRUE
chr15	37140000	37150000	10001	*	chr15	37890000	37900000	10001	*	FALSE	FALSE	TRUE
chr15	37140000	37150000	10001	*	chr15	37960000	37970000	10001	*	TRUE	TRUE	FALSE
chr15	37140000	37150000	10001	*	chr15	38690000	38700000	10001	*	FALSE	FALSE	TRUE
chr15	37900000	37910000	10001	*	chr15	38690000	38700000	10001	*	FALSE	FALSE	TRUE
chr15	37970000	37980000	10001	*	chr15	38250000	38260000	10001	*	TRUE	TRUE	FALSE
chr15	37970000	37980000	10001	*	chr15	38420000	38430000	10001	*	TRUE	TRUE	FALSE
chr15	37970000	37980000	10001	*	chr15	38690000	38700000	10001	*	TRUE	TRUE	FALSE
chr15	38010000	38020000	10001	*	chr15	38390000	38400000	10001	*	FALSE	FALSE	TRUE
chr15	38430000	38440000	10001	*	chr15	38690000	38700000	10001	*	TRUE	TRUE	TRUE
chr15	38700000	38710000	10001	*	chr15	39120000	39130000	10001	*	TRUE	TRUE	TRUE
chr15	38700000	38710000	10001	*	chr15	39580000	39590000	10001	*	TRUE	FALSE	TRUE
chr15	38700000	38710000	10001	*	chr15	39770000	39780000	10001	*	FALSE	TRUE	FALSE
chr15	38700000	38710000	10001	*	chr15	40030000	40040000	10001	*	TRUE	FALSE	FALSE
chr15	38700000	38710000	10001	*	chr15	40270000	40280000	10001	*	FALSE	FALSE	TRUE
chr15	38810000	38820000	10001	*	chr15	39120000	39130000	10001	*	FALSE	TRUE	FALSE
chr15	39180000	39190000	10001	*	chr15	39580000	39590000	10001	*	TRUE	TRUE	TRUE
chr15	39780000	39790000	10001	*	chr15	40030000	40040000	10001	*	TRUE	TRUE	FALSE
chr15	39780000	39790000	10001	*	chr15	40280000	40290000	10001	*	FALSE	TRUE	FALSE
chr15	39780000	39790000	10001	*	chr15	40890000	40900000	10001	*	FALSE	TRUE	FALSE
chr15	39890000	39900000	10001	*	chr15	40270000	40280000	10001	*	FALSE	FALSE	TRUE
chr15	40040000	40050000	10001	*	chr15	40280000	40290000	10001	*	TRUE	TRUE	TRUE
chr15	40040000	40050000	10001	*	chr15	40890000	40900000	10001	*	TRUE	FALSE	FALSE
chr15	40280000	40290000	10001	*	chr15	40550000	40560000	10001	*	FALSE	FALSE	TRUE
chr15	40280000	40290000	10001	*	chr15	40900000	40910000	10001	*	FALSE	FALSE	TRUE
chr15	40280000	40290000	10001	*	chr15	41970000	41980000	10001	*	FALSE	FALSE	TRUE
chr15	40440000	40450000	10001	*	chr15	40890000	40900000	10001	*	FALSE	TRUE	FALSE
chr15	40580000	40590000	10001	*	chr15	40890000	40900000	10001	*	TRUE	FALSE	FALSE
chr15	40900000	40910000	10001	*	chr15	41360000	41370000	10001	*	TRUE	TRUE	FALSE
chr15	40900000	40910000	10001	*	chr15	41480000	41490000	10001	*	TRUE	FALSE	FALSE
chr15	40900000	40910000	10001	*	chr15	43190000	43200000	10001	*	FALSE	TRUE	FALSE
chr15	40910000	40920000	10001	*	chr15	41230000	41240000	10001	*	FALSE	FALSE	TRUE
chr15	41040000	41050000	10001	*	chr15	41230000	41240000	10001	*	FALSE	FALSE	TRUE
chr15	41430000	41440000	10001	*	chr15	41760000	41770000	10001	*	FALSE	FALSE	TRUE
chr15	41430000	41440000	10001	*	chr15	41970000	41980000	10001	*	FALSE	FALSE	TRUE
chr15	41490000	41500000	10001	*	chr15	41920000	41930000	10001	*	TRUE	FALSE	FALSE
chr15	41930000	41940000	10001	*	chr15	42150000	42160000	10001	*	TRUE	FALSE	FALSE
chr15	41980000	41990000	10001	*	chr15	42480000	42490000	10001	*	FALSE	FALSE	TRUE
chr15	42170000	42180000	10001	*	chr15	42480000	42490000	10001	*	TRUE	TRUE	FALSE
chr15	42490000	42500000	10001	*	chr15	43190000	43200000	10001	*	FALSE	TRUE	FALSE
chr15	43780000	43790000	10001	*	chr15	44540000	44550000	10001	*	FALSE	FALSE	TRUE
chr15	43790000	43800000	10001	*	chr15	44260000	44270000	10001	*	TRUE	FALSE	FALSE
chr15	43790000	43800000	10001	*	chr15	44600000	44610000	10001	*	TRUE	FALSE	FALSE
chr15	43830000	43840000	10001	*	chr15	44530000	44540000	10001	*	FALSE	TRUE	FALSE
chr15	44270000	44280000	10001	*	chr15	44510000	44520000	10001	*	TRUE	FALSE	FALSE
chr15	44550000	44560000	10001	*	chr15	44740000	44750000	10001	*	FALSE	FALSE	TRUE
chr15	44610000	44620000	10001	*	chr15	44820000	44830000	10001	*	TRUE	FALSE	FALSE
chr15	44610000	44620000	10001	*	chr15	45690000	45700000	10001	*	TRUE	FALSE	FALSE
chr15	44750000	44760000	10001	*	chr15	45070000	45080000	10001	*	FALSE	FALSE	TRUE
chr15	44830000	44840000	10001	*	chr15	45090000	45100000	10001	*	TRUE	TRUE	FALSE
chr15	44830000	44840000	10001	*	chr15	45450000	45460000	10001	*	FALSE	TRUE	FALSE
chr15	45080000	45090000	10001	*	chr15	45430000	45440000	10001	*	TRUE	TRUE	TRUE
chr15	45210000	45220000	10001	*	chr15	45400000	45410000	10001	*	TRUE	FALSE	FALSE
chr15	45410000	45420000	10001	*	chr15	45620000	45630000	10001	*	TRUE	FALSE	FALSE
chr15	45460000	45470000	10001	*	chr15	45690000	45700000	10001	*	TRUE	TRUE	TRUE
chr15	45460000	45470000	10001	*	chr15	47180000	47190000	10001	*	FALSE	TRUE	FALSE
chr15	45700000	45710000	10001	*	chr15	46070000	46080000	10001	*	TRUE	FALSE	TRUE
chr15	45700000	45710000	10001	*	chr15	46290000	46300000	10001	*	TRUE	FALSE	TRUE
chr15	45700000	45710000	10001	*	chr15	47180000	47190000	10001	*	TRUE	TRUE	TRUE
chr15	46080000	46090000	10001	*	chr15	46290000	46300000	10001	*	TRUE	FALSE	TRUE
chr15	46300000	46310000	10001	*	chr15	47180000	47190000	10001	*	TRUE	FALSE	TRUE
chr15	47190000	47200000	10001	*	chr15	47420000	47430000	10001	*	FALSE	TRUE	FALSE
chr15	47190000	47200000	10001	*	chr15	47670000	47680000	10001	*	TRUE	TRUE	TRUE
chr15	47190000	47200000	10001	*	chr15	47990000	48000000	10001	*	TRUE	FALSE	TRUE
chr15	47190000	47200000	10001	*	chr15	48320000	48330000	10001	*	TRUE	TRUE	TRUE
chr15	47670000	47680000	10001	*	chr15	47990000	48000000	10001	*	FALSE	TRUE	FALSE
chr15	47720000	47730000	10001	*	chr15	47980000	47990000	10001	*	TRUE	TRUE	TRUE
chr15	48000000	48010000	10001	*	chr15	48320000	48330000	10001	*	TRUE	TRUE	TRUE
chr15	48120000	48130000	10001	*	chr15	48320000	48330000	10001	*	TRUE	FALSE	FALSE
chr15	48330000	48340000	10001	*	chr15	48620000	48630000	10001	*	TRUE	FALSE	TRUE
chr15	48330000	48340000	10001	*	chr15	48810000	48820000	10001	*	TRUE	TRUE	TRUE
chr15	48330000	48340000	10001	*	chr15	50340000	50350000	10001	*	TRUE	TRUE	TRUE
chr15	48610000	48620000	10001	*	chr15	48810000	48820000	10001	*	FALSE	FALSE	TRUE
chr15	48820000	48830000	10001	*	chr15	49150000	49160000	10001	*	TRUE	FALSE	FALSE
chr15	49160000	49170000	10001	*	chr15	49430000	49440000	10001	*	FALSE	FALSE	TRUE
chr15	49160000	49170000	10001	*	chr15	50030000	50040000	10001	*	TRUE	TRUE	FALSE
chr15	49160000	49170000	10001	*	chr15	50340000	50350000	10001	*	TRUE	TRUE	FALSE
chr15	49240000	49250000	10001	*	chr15	49430000	49440000	10001	*	FALSE	FALSE	TRUE
chr15	49440000	49450000	10001	*	chr15	50000000	50010000	10001	*	FALSE	FALSE	TRUE
chr15	49440000	49450000	10001	*	chr15	50340000	50350000	10001	*	FALSE	FALSE	TRUE
chr15	50150000	50160000	10001	*	chr15	50340000	50350000	10001	*	TRUE	TRUE	TRUE
chr15	50350000	50360000	10001	*	chr15	50910000	50920000	10001	*	TRUE	TRUE	TRUE
chr15	50350000	50360000	10001	*	chr15	51410000	51420000	10001	*	FALSE	TRUE	TRUE
chr15	50350000	50360000	10001	*	chr15	51960000	51970000	10001	*	TRUE	FALSE	FALSE
chr15	50350000	50360000	10001	*	chr15	52170000	52180000	10001	*	FALSE	FALSE	TRUE
chr15	50350000	50360000	10001	*	chr15	52240000	52250000	10001	*	FALSE	TRUE	FALSE
chr15	50630000	50640000	10001	*	chr15	50910000	50920000	10001	*	TRUE	FALSE	FALSE
chr15	50920000	50930000	10001	*	chr15	51130000	51140000	10001	*	TRUE	FALSE	FALSE
chr15	50920000	50930000	10001	*	chr15	51400000	51410000	10001	*	TRUE	TRUE	TRUE
chr15	51140000	51150000	10001	*	chr15	51390000	51400000	10001	*	TRUE	FALSE	FALSE
chr15	51400000	51410000	10001	*	chr15	51620000	51630000	10001	*	TRUE	FALSE	FALSE
chr15	51400000	51410000	10001	*	chr15	51960000	51970000	10001	*	TRUE	FALSE	FALSE
chr15	51780000	51790000	10001	*	chr15	52170000	52180000	10001	*	FALSE	FALSE	TRUE
chr15	51960000	51970000	10001	*	chr15	52170000	52180000	10001	*	FALSE	FALSE	TRUE
chr15	51980000	51990000	10001	*	chr15	52240000	52250000	10001	*	TRUE	TRUE	FALSE
chr15	52180000	52190000	10001	*	chr15	52730000	52740000	10001	*	FALSE	FALSE	TRUE
chr15	52250000	52260000	10001	*	chr15	52730000	52740000	10001	*	TRUE	TRUE	TRUE
chr15	52260000	52270000	10001	*	chr15	52560000	52570000	10001	*	TRUE	FALSE	TRUE
chr15	52350000	52360000	10001	*	chr15	52550000	52560000	10001	*	TRUE	TRUE	FALSE
chr15	52750000	52760000	10001	*	chr15	55160000	55170000	10001	*	TRUE	TRUE	FALSE
chr15	55170000	55180000	10001	*	chr15	55470000	55480000	10001	*	TRUE	TRUE	TRUE
chr15	55170000	55180000	10001	*	chr15	55640000	55650000	10001	*	FALSE	FALSE	TRUE
chr15	55170000	55180000	10001	*	chr15	56460000	56470000	10001	*	TRUE	TRUE	TRUE
chr15	55450000	55460000	10001	*	chr15	55640000	55650000	10001	*	FALSE	FALSE	TRUE
chr15	55650000	55660000	10001	*	chr15	55840000	55850000	10001	*	TRUE	TRUE	TRUE
chr15	55850000	55860000	10001	*	chr15	56140000	56150000	10001	*	FALSE	FALSE	TRUE
chr15	55850000	55860000	10001	*	chr15	56460000	56470000	10001	*	FALSE	FALSE	TRUE
chr15	55920000	55930000	10001	*	chr15	56130000	56140000	10001	*	FALSE	TRUE	FALSE
chr15	55920000	55930000	10001	*	chr15	56470000	56480000	10001	*	FALSE	TRUE	FALSE
chr15	56070000	56080000	10001	*	chr15	56450000	56460000	10001	*	TRUE	FALSE	FALSE
chr15	56250000	56260000	10001	*	chr15	56460000	56470000	10001	*	TRUE	TRUE	TRUE
chr15	56460000	56470000	10001	*	chr15	57140000	57150000	10001	*	TRUE	FALSE	FALSE
chr15	56470000	56480000	10001	*	chr15	56820000	56830000	10001	*	TRUE	FALSE	TRUE
chr15	56470000	56480000	10001	*	chr15	57540000	57550000	10001	*	TRUE	FALSE	TRUE
chr15	56480000	56490000	10001	*	chr15	56880000	56890000	10001	*	FALSE	TRUE	FALSE
chr15	56480000	56490000	10001	*	chr15	57310000	57320000	10001	*	FALSE	TRUE	TRUE
chr15	56890000	56900000	10001	*	chr15	57140000	57150000	10001	*	TRUE	TRUE	FALSE
chr15	56890000	56900000	10001	*	chr15	57310000	57320000	10001	*	FALSE	TRUE	TRUE
chr15	57310000	57320000	10001	*	chr15	58190000	58200000	10001	*	FALSE	TRUE	FALSE
chr15	57310000	57320000	10001	*	chr15	59680000	59690000	10001	*	FALSE	TRUE	FALSE
chr15	57320000	57330000	10001	*	chr15	57540000	57550000	10001	*	TRUE	TRUE	TRUE
chr15	57550000	57560000	10001	*	chr15	58200000	58210000	10001	*	TRUE	FALSE	TRUE
chr15	57550000	57560000	10001	*	chr15	59680000	59690000	10001	*	FALSE	FALSE	TRUE
chr15	57730000	57740000	10001	*	chr15	58190000	58200000	10001	*	FALSE	TRUE	TRUE
chr15	57870000	57880000	10001	*	chr15	58070000	58080000	10001	*	TRUE	FALSE	FALSE
chr15	57870000	57880000	10001	*	chr15	58210000	58220000	10001	*	TRUE	FALSE	FALSE
chr15	58200000	58210000	10001	*	chr15	58930000	58940000	10001	*	FALSE	TRUE	FALSE
chr15	58210000	58220000	10001	*	chr15	58760000	58770000	10001	*	TRUE	TRUE	FALSE
chr15	58210000	58220000	10001	*	chr15	58870000	58880000	10001	*	TRUE	FALSE	TRUE
chr15	58220000	58230000	10001	*	chr15	59680000	59690000	10001	*	TRUE	FALSE	FALSE
chr15	58880000	58890000	10001	*	chr15	59500000	59510000	10001	*	TRUE	FALSE	FALSE
chr15	58880000	58890000	10001	*	chr15	59680000	59690000	10001	*	TRUE	FALSE	FALSE
chr15	58950000	58960000	10001	*	chr15	59500000	59510000	10001	*	FALSE	TRUE	TRUE
